,game_index,DATE,PLAYER,TEAM,VENUE,OPPONENT,IP,H.1,R.1,ER,ERA,BB.1,SO.1,next_target_SO,PLAYER-ID,VENUE_Road,TEAM_Atlanta Braves,TEAM_Baltimore Orioles,TEAM_Boston Red Sox,TEAM_Chicago Cubs,TEAM_Chicago White Sox,TEAM_Cincinnati Reds,TEAM_Cleveland Guardians,TEAM_Colorado Rockies,TEAM_Detroit Tigers,TEAM_Houston Astros,TEAM_Kansas City Royals,TEAM_Los Angeles Angels,TEAM_Los Angeles Dodgers,TEAM_Miami Marlins,TEAM_Milwaukee Brewers,TEAM_Minnesota Twins,TEAM_New York Mets,TEAM_New York Yankees,TEAM_Oakland Athletics,TEAM_Philadelphia Phillies,TEAM_Pittsburgh Pirates,TEAM_San Diego Padres,TEAM_San Francisco Giants,TEAM_Seattle Mariners,TEAM_St. Louis Cardinals,TEAM_Tampa Bay Rays,TEAM_Texas Rangers,TEAM_Toronto Blue Jays,TEAM_Washington Nationals,OPPONENT_Atlanta Braves,OPPONENT_Baltimore Orioles,OPPONENT_Boston Red Sox,OPPONENT_Chicago Cubs,OPPONENT_Chicago White Sox,OPPONENT_Cincinnati Reds,OPPONENT_Cleveland Guardians,OPPONENT_Colorado Rockies,OPPONENT_Detroit Tigers,OPPONENT_Houston Astros,OPPONENT_Kansas City Royals,OPPONENT_Los Angeles Angels,OPPONENT_Los Angeles Dodgers,OPPONENT_Miami Marlins,OPPONENT_Milwaukee Brewers,OPPONENT_Minnesota Twins,OPPONENT_New York Mets,OPPONENT_New York Yankees,OPPONENT_Oakland Athletics,OPPONENT_Philadelphia Phillies,OPPONENT_Pittsburgh Pirates,OPPONENT_San Diego Padres,OPPONENT_San Francisco Giants,OPPONENT_Seattle Mariners,OPPONENT_St. Louis Cardinals,OPPONENT_Tampa Bay Rays,OPPONENT_Texas Rangers,OPPONENT_Toronto Blue Jays,OPPONENT_Washington Nationals,HAND.1_R
1654,128,2023-08-29,Seth Lugo,San Diego Padres,Road,St. Louis Cardinals,0.6314271024005723,0.4349637341226719,0.1519366730274743,-0.26444124316728485,-0.3296984694259011,-0.5419448069459636,0.4433513924947771,4.0,607625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1655,133,2023-09-03,Seth Lugo,San Diego Padres,Home,San Francisco Giants,0.6314271024005723,-0.8671587621083446,-1.2877372824759747,-1.255411097044369,-0.4096287473339899,-0.5419448069459636,-0.3433234231637542,2.0,607625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1656,138,2023-09-09,Seth Lugo,San Diego Padres,Road,Houston Astros,-0.626345732241482,0.8690045661996775,1.5916106285309233,1.7174984645868836,-0.2719710464922814,0.9538101385158128,-1.1299982388222856,7.0,607625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1657,143,2023-09-15,Seth Lugo,San Diego Padres,Road,Oakland Athletics,0.6314271024005723,0.0009229020456664147,0.1519366730274743,0.23104368377125722,-0.2586493335075998,-0.5419448069459636,0.8366888003240428,7.0,607625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1658,148,2023-09-20,Seth Lugo,San Diego Padres,Home,Colorado Rockies,0.6314271024005723,0.8690045661996775,-0.32795464547367537,-0.26444124316728485,-0.2764116174871751,0.20593266578492456,0.8366888003240428,7.0,607625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1659,143,2023-09-12,John Means,Baltimore Orioles,Home,St. Louis Cardinals,-0.03055860004261411,0.0009229020456664147,0.1519366730274743,0.23104368377125722,0.4385203126907317,-1.2898222796768517,-1.5233356466515513,1.0,607644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1660,149,2023-09-18,John Means,Baltimore Orioles,Road,Houston Astros,-0.03055860004261411,-0.4331179300313391,-0.807845963974825,-0.759926170105827,-0.3607824663901578,0.9538101385158128,-1.5233356466515513,4.0,607644,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,154,2023-09-23,John Means,Baltimore Orioles,Road,Cleveland Guardians,1.3596113750880772,-1.7352404262623555,-0.807845963974825,-0.759926170105827,-0.8048395658795409,-0.5419448069459636,-0.3433234231637542,4.0,607644,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,26,2023-04-28,Drew Rucinski,Oakland Athletics,Home,Cincinnati Reds,0.10183854044602329,2.6051678945076993,1.1117193100297735,0.23104368377125722,0.1543237690175263,-0.5419448069459636,-1.5233356466515513,3.0,607968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1663,31,2023-05-04,Drew Rucinski,Oakland Athletics,Home,Seattle Mariners,-1.2221328644403495,-0.4331179300313391,1.1117193100297735,1.2220135376483414,1.4642922125112063,2.4495650839775887,-0.7366608309930199,2.0,607968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1664,36,2023-05-09,Drew Rucinski,Oakland Athletics,Road,New York Yankees,-0.03055860004261411,0.4349637341226719,2.071501947032073,1.2220135376483414,1.6641179072814287,0.9538101385158128,-1.1299982388222856,0.0,607968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1665,0,2023-03-30,Max Fried,Atlanta Braves,Road,Washington Nationals,-1.2883314346846682,-0.4331179300313391,-0.807845963974825,-0.759926170105827,-0.7604338559306025,-1.2898222796768517,-1.1299982388222856,4.0,608331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1666,16,2023-04-17,Max Fried,Atlanta Braves,Road,San Diego Padres,-0.03055860004261411,-0.4331179300313391,-1.2877372824759747,-1.255411097044369,-1.479806357103403,-1.2898222796768517,-0.3433234231637542,5.0,608331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,21,2023-04-23,Max Fried,Atlanta Braves,Home,Houston Astros,0.7638242428892097,-0.8671587621083446,-1.2877372824759747,-1.255411097044369,-1.6929537648583068,0.9538101385158128,0.050013984665511456,7.0,608331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,26,2023-04-28,Max Fried,Atlanta Braves,Road,New York Mets,-0.03055860004261411,-0.8671587621083446,-1.2877372824759747,-1.255411097044369,-1.7595623297817142,-0.5419448069459636,0.8366888003240428,7.0,608331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,32,2023-05-05,Max Fried,Atlanta Braves,Home,Baltimore Orioles,0.6314271024005723,1.303045398276683,2.071501947032073,1.2220135376483414,-1.03574925761402,0.20593266578492456,0.8366888003240428,8.0,608331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,105,2023-08-04,Max Fried,Atlanta Braves,Road,Chicago Cubs,0.6314271024005723,-0.8671587621083446,-1.2877372824759747,-1.255411097044369,-1.2089315264148794,-1.2898222796768517,1.2300262081533084,4.0,608331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,110,2023-08-09,Max Fried,Atlanta Braves,Road,Pittsburgh Pirates,-0.6925443024858005,0.4349637341226719,0.631827991528624,0.7265286107097993,-0.8492452758284792,-0.5419448069459636,-0.3433234231637542,2.0,608331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,116,2023-08-14,Max Fried,Atlanta Braves,Home,New York Yankees,0.6314271024005723,1.303045398276683,-0.32795464547367537,-0.26444124316728485,-0.8181612788642224,-0.5419448069459636,-1.1299982388222856,6.0,608331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,120,2023-08-20,Max Fried,Atlanta Braves,Home,San Francisco Giants,0.10183854044602329,1.7370862303536885,0.1519366730274743,0.23104368377125722,-0.7027064329969828,-0.5419448069459636,0.4433513924947771,8.0,608331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,125,2023-08-26,Max Fried,Atlanta Braves,Road,San Francisco Giants,0.6314271024005723,0.4349637341226719,-0.32795464547367537,-0.26444124316728485,-0.6938252910071951,0.20593266578492456,1.2300262081533084,10.0,608331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,131,2023-09-01,Max Fried,Atlanta Braves,Road,Los Angeles Dodgers,1.2934128048437588,-0.8671587621083446,-1.2877372824759747,-1.255411097044369,-0.8403641338386916,0.20593266578492456,2.01670102381184,4.0,608331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,135,2023-09-07,Max Fried,Atlanta Braves,Home,St. Louis Cardinals,0.6314271024005723,0.4349637341226719,0.1519366730274743,0.23104368377125722,-0.7604338559306025,0.20593266578492456,-0.3433234231637542,6.0,608331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1677,141,2023-09-12,Max Fried,Atlanta Braves,Road,Philadelphia Phillies,-0.03055860004261411,-0.4331179300313391,-0.807845963974825,-0.759926170105827,-0.7870772818999655,0.20593266578492456,0.4433513924947771,7.0,608331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,148,2023-09-21,Max Fried,Atlanta Braves,Road,Washington Nationals,0.6314271024005723,-0.8671587621083446,-0.807845963974825,-0.759926170105827,-0.8270424208540101,-0.5419448069459636,0.8366888003240428,3.0,608331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1679,2,2023-04-01,Lucas Giolito,Chicago White Sox,Road,Houston Astros,-0.03055860004261411,0.0009229020456664147,0.1519366730274743,-0.26444124316728485,-0.3607824663901578,-0.5419448069459636,0.4433513924947771,3.0,608337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1680,7,2023-04-07,Lucas Giolito,Chicago White Sox,Road,Pittsburgh Pirates,-0.6925443024858005,3.0392087265847048,2.071501947032073,2.212983391525426,2.03712587085251,-1.2898222796768517,-0.7366608309930199,7.0,608337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1681,12,2023-04-12,Lucas Giolito,Chicago White Sox,Road,Minnesota Twins,0.6314271024005723,0.0009229020456664147,-0.807845963974825,-0.759926170105827,0.7049545723843613,0.20593266578492456,0.8366888003240428,7.0,608337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1682,17,2023-04-18,Lucas Giolito,Chicago White Sox,Home,Philadelphia Phillies,0.6314271024005723,-2.1692812583393613,-1.2877372824759747,-1.255411097044369,-0.05438306774248358,-0.5419448069459636,0.8366888003240428,5.0,608337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1683,21,2023-04-23,Lucas Giolito,Chicago White Sox,Road,Tampa Bay Rays,1.2934128048437588,0.0009229020456664147,0.631827991528624,0.7265286107097993,0.03886892315028683,0.20593266578492456,0.050013984665511456,6.0,608337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1684,26,2023-04-28,Lucas Giolito,Chicago White Sox,Home,Tampa Bay Rays,0.7638242428892097,1.303045398276683,-0.32795464547367537,-0.26444124316728485,-0.11655106167099706,-1.2898222796768517,0.4433513924947771,7.0,608337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1685,31,2023-05-04,Lucas Giolito,Chicago White Sox,Home,Minnesota Twins,1.2934128048437588,-1.30119959418535,-0.807845963974825,-0.759926170105827,-0.3296984694259011,0.9538101385158128,0.8366888003240428,9.0,608337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1686,36,2023-05-09,Lucas Giolito,Chicago White Sox,Road,Kansas City Royals,0.6314271024005723,0.0009229020456664147,-0.32795464547367537,-0.26444124316728485,-0.3652230373850518,0.20593266578492456,1.6233636159825742,6.0,608337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1687,41,2023-05-14,Lucas Giolito,Chicago White Sox,Home,Houston Astros,0.6314271024005723,0.8690045661996775,0.631827991528624,0.7265286107097993,-0.24532762052291834,-1.2898222796768517,0.4433513924947771,4.0,608337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1688,46,2023-05-20,Lucas Giolito,Chicago White Sox,Home,Kansas City Royals,0.6314271024005723,0.4349637341226719,-0.807845963974825,-0.759926170105827,-0.3519013244003702,-0.5419448069459636,-0.3433234231637542,4.0,608337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1689,51,2023-05-25,Lucas Giolito,Chicago White Sox,Road,Detroit Tigers,-1.2221328644403495,0.4349637341226719,0.631827991528624,0.7265286107097993,-0.19204076858419233,3.9453200294393653,-0.3433234231637542,5.0,608337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
